name,date,comment,18 and Under,19 - 24,25 - 29,30 - 34,35 - 39,45 and Above,Combination,Cool,Dark,Dry,Dry Skin,Light,Medium,Medium Dark,Medium Light,Neutral,Normal,Oily,Oily Skin,Warm,tokenized_comments,sentiment_score,sentiment_category_en,sentiment_category,document_vector
axns_ndriani,2024-05-05,sumpahh skintificc emanggg debest dariiii semuaa lagui variantttttt iniii paling thee besttt di kulittt akuuu  inijugaaa murah di kantong sii untuk harga segitu tapiu kualitass bener bener gabisa bohonggg gaaissss ayolll cepatt belii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"['sumpahh', 'skintificc', 'emanggg', 'debest', 'dariiii', 'semuaa', 'lagui', 'variantttttt', 'iniii', 'paling', 'thee', 'besttt', 'kulittt', 'akuuu', 'inijugaaa', 'murah', 'kantong', 'sii', 'harga', 'segitu', 'tapiu', 'kualitass', 'bener', 'bener', 'gabisa', 'bohonggg', 'gaaissss', 'ayolll', 'cepatt', 'belii']",0.0,Neutral,netral,"[-0.08428018  0.13814497 -0.02162239 -0.01147371  0.04419485 -0.20501736
  0.10855777  0.3411852  -0.13657121 -0.10275927 -0.04824311 -0.22433004
 -0.02920839  0.04225041  0.0214921  -0.09141801  0.07999308 -0.11348704
 -0.00752351 -0.29828677  0.06331624  0.07905822  0.06000754 -0.06158063
 -0.02625423  0.02089227 -0.11556876 -0.08768716 -0.14370717  0.03939413
  0.1513075  -0.03255472  0.0785655  -0.14086242 -0.07466255  0.227854
  0.01621346 -0.10765846 -0.04708067 -0.23860209  0.00037876 -0.12605576
 -0.07133641  0.03136725  0.13329285 -0.01522338 -0.11685091 -0.02960098
  0.09386363  0.05327368  0.05167332 -0.14584728  0.06474687  0.02435961
 -0.10547525  0.07714013  0.04746703  0.02317595 -0.15061204  0.07706867
 -0.00288679  0.01411881  0.02306459 -0.02903813 -0.13720186  0.19363402
  0.08185928  0.07818116 -0.19558464  0.16814637 -0.13495344  0.05165056
  0.17418918 -0.02302296  0.17213513  0.0788928  -0.01999239 -0.03186069
 -0.11583232  0.04158012 -0.1418404   0.00615394 -0.12159749  0.20691563
 -0.05689619 -0.02811127  0.05667334  0.17067936  0.14724723  0.00892463
  0.20569128  0.15493557  0.02253499  0.01115231  0.24920559  0.12061761
  0.07621111 -0.13201648  0.03309011  0.00195513]"
Garnis_Pramesti,2024-05-05,mousturizer yang enteng banget dipake ga bikin kulit jadi berminyak gambang menyerap dan sangat memperbaiki skin barrier yang lagi rusak cocok banget untuk daily apalagi untuk makeup base mudah dibawa kemana mana karena kemasan yang aman,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"['mousturizer', 'enteng', 'banget', 'dipake', 'ga', 'bikin', 'kulit', 'jadi', 'berminyak', 'gambang', 'menyerap', 'sangat', 'memperbaiki', 'skin', 'barrier', 'rusak', 'cocok', 'banget', 'daily', 'makeup', 'base', 'mudah', 'dibawa', 'mana', 'kemasan', 'aman']",-0.128,Negative,negatif,"[-0.29209247  0.5132013  -0.11974673 -0.05221688  0.16659425 -0.67161626
  0.39365384  1.1184527  -0.46060464 -0.3165544  -0.1562697  -0.7795162
 -0.0784673   0.12762633  0.08739747 -0.31251895  0.30303854 -0.3699768
 -0.07522062 -0.9992376   0.20473549  0.2734569   0.1996846  -0.19565652
 -0.05563933  0.06598146 -0.39089152 -0.34341595 -0.43963993  0.1315259
  0.50978565 -0.13296485  0.27294683 -0.5255565  -0.2506205   0.7925349
  0.05632752 -0.31150782 -0.12447634 -0.80385786  0.04968715 -0.4673011
 -0.22766997  0.10781499  0.42208722 -0.03633162 -0.41314113 -0.07046211
  0.26658726  0.15825322  0.18310417 -0.5195148   0.24213503  0.09331422
 -0.37634978  0.28056273  0.17737897  0.11170375 -0.52096045  0.27934092
 -0.01332208  0.01844907  0.10219491 -0.09582196 -0.421819    0.65476567
  0.29554683  0.33300182 -0.6438506   0.5634627  -0.46824557  0.18980077
  0.60357887 -0.07935933  0.5973707   0.23963188 -0.10345369 -0.08015653
 -0.3405766   0.14465204 -0.5091942   0.0071739  -0.39576638  0.6425232
 -0.20309153 -0.10301995  0.20377472  0.5354738   0.47881228  0.03471931
  0.67147607  0.54803526  0.07109666  0.01383771  0.8453405   0.37244081
  0.26626337 -0.41400322  0.09465273 -0.01296013]"
Giidz_dnwm,2024-05-05,jujur ini moisturizer paling bagus sih menurut aku dia tuh ga lengket dikulit dan cepet banget nyerapnya jadi ga yang harus nunggu lama terus beneran dia ngejaga banget skin barrier aku pokoknya bagus banget sih kalau mutihin dia enggak cuman agak nyerahin gitu jadi ga bikin kusam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"['jujur', 'moisturizer', 'paling', 'bagus', 'sih', 'aku', 'tuh', 'ga', 'lengket', 'dikulit', 'cepet', 'banget', 'nyerapnya', 'jadi', 'ga', 'nunggu', 'lama', 'terus', 'beneran', 'ngejaga', 'banget', 'skin', 'barrier', 'aku', 'pokoknya', 'bagus', 'banget', 'sih', 'kalau', 'mutihin', 'enggak', 'cuman', 'nyerahin', 'gitu', 'jadi', 'ga', 'bikin', 'kusam']",-0.128,Negative,negatif,"[-3.22134882e-01  5.35826862e-01 -1.13434091e-01 -5.15695177e-02
  1.81108758e-01 -7.48177648e-01  4.16164547e-01  1.26159275e+00
 -5.21693885e-01 -3.62670183e-01 -1.78058311e-01 -8.50124955e-01
 -9.12329629e-02  1.48709506e-01  8.59011635e-02 -3.45100105e-01
  3.27437252e-01 -4.24126923e-01 -5.96417896e-02 -1.12502217e+00
  2.30152309e-01  2.94329554e-01  2.18852445e-01 -2.17948735e-01
 -8.03410709e-02  6.05703667e-02 -4.23221797e-01 -3.54033113e-01
 -5.12506008e-01  1.54665023e-01  5.55956125e-01 -1.26038000e-01
  2.92150915e-01 -5.54813862e-01 -2.92050689e-01  8.57430518e-01
  5.72599992e-02 -3.70059401e-01 -1.52930573e-01 -8.83705914e-01
  2.77565215e-02 -4.87682581e-01 -2.48230651e-01  1.29128218e-01
  4.79133666e-01 -5.73517717e-02 -4.45666701e-01 -9.74036828e-02
  3.14442754e-01  1.90358624e-01  1.97043657e-01 -5.67273021e-01
  2.53208280e-01  1.01957470e-01 -4.07781243e-01  2.82704324e-01
  1.77728072e-01  1.03446215e-01 -5.64540148e-01  2.97356844e-01
  4.73370776e-03  4.09056060e-02  9.70329940e-02 -1.05696820e-01
 -4.86473978e-01  7.19036639e-01  3.26339573e-01  3.35182369e-01
 -7.17184782e-01  6.17222011e-01 -5.00445783e-01  2.00851306e-01
  6.56570077e-01 -9.45459679e-02  6.53963625e-01  2.79976636e-01
 -8.54160711e-02 -8.75476897e-02 -3.98151964e-01  1.58195674e-01
 -5.24967730e-01  5.92760136e-03 -4.45981622e-01  7.32522368e-01
 -2.04385489e-01 -1.07966334e-01  2.16103122e-01  6.23475432e-01
  5.37223279e-01  3.33749950e-02  7.55732596e-01  5.89082301e-01
  8.05859566e-02  3.86509970e-02  9.28577125e-01  4.37026262e-01
  2.90418893e-01 -4.83710676e-01  1.20634459e-01 -5.25641153e-05]"
millayudhaw,2024-05-05,teksture gell enak banget jerawat aku hilang muka juga jadi lembab banget udah belil bierapakali juga  lain kali mau beli yg lain juga udh coba yg panthenol juga suka banget lain kali beli yg lain kak  next product apa ya kira yg harus aku beli,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"['teksture', 'gell', 'enak', 'banget', 'jerawat', 'aku', 'hilang', 'muka', 'jadi', 'lembab', 'banget', 'udah', 'belil', 'bierapakali', 'kali', 'mau', 'beli', 'yg', 'udh', 'coba', 'yg', 'panthenol', 'suka', 'banget', 'kali', 'beli', 'yg', 'kak', 'next', 'product', 'apa', 'kira', 'yg', 'aku', 'beli']",0.0,Neutral,netral,"[-0.32221112  0.5020503  -0.09346213 -0.04614987  0.17750241 -0.7358439
  0.39951077  1.2396693  -0.51366913 -0.36265126 -0.1771991  -0.8163204
 -0.09011929  0.15054941  0.07477995 -0.33134663  0.31260777 -0.4176807
 -0.03904633 -1.108954    0.23122081  0.27906334  0.21172655 -0.20823383
 -0.09631909  0.04963878 -0.4037744  -0.32198748 -0.5129897   0.15390588
  0.53974503 -0.10746795  0.27750772 -0.5100915  -0.29008505  0.8156747
  0.06002408 -0.37360418 -0.15849079 -0.8555467   0.01739743 -0.4505685
 -0.24421261  0.13087024  0.47205794 -0.06451997 -0.4212857  -0.1098238
  0.32011148  0.20040353  0.1856579  -0.54480946  0.23568219  0.09702356
 -0.38486764  0.26095524  0.16480152  0.0901489  -0.53799087  0.28286943
  0.00497293  0.04827146  0.08773284 -0.09919272 -0.492199    0.6956042
  0.30904937  0.29950404 -0.7038497   0.6092134  -0.47417596  0.18518251
  0.6400183  -0.09293928  0.6273669   0.2790894  -0.06580612 -0.08892675
 -0.40683702  0.15146777 -0.489779    0.00486373 -0.43037403  0.7271218
 -0.19478755 -0.09215955  0.20552608  0.6243829   0.5281274   0.01730572
  0.73805207  0.5477428   0.07840958  0.05475284  0.8942911   0.43495354
  0.2782645  -0.486454    0.12382529  0.01302355]"
annisafitri_01,2024-05-05,bagus bangettt pokoknya bikin kulit jadi kenyal dan bening awalnya coba ternyata cocoks alhamdullilah bakal repeat order sih pokoknya kalian harusss cobaaa sih viral bukan sembarang viralll yaa gaessss pengen cepett beli lagi biar makin mantap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"['bagus', 'bangettt', 'pokoknya', 'bikin', 'kulit', 'jadi', 'kenyal', 'bening', 'awalnya', 'coba', 'ternyata', 'cocoks', 'alhamdullilah', 'bakal', 'repeat', 'order', 'sih', 'pokoknya', 'kalian', 'harusss', 'cobaaa', 'sih', 'viral', 'bukan', 'sembarang', 'viralll', 'yaa', 'gaessss', 'pengen', 'cepett', 'beli', 'biar', 'makin', 'mantap']",0.0,Neutral,netral,"[-0.23154865  0.36833844 -0.07226232 -0.03267679  0.12875165 -0.5307749
  0.28921616  0.8911109  -0.36458126 -0.25903103 -0.12720624 -0.5920489
 -0.06673133  0.10808071  0.0558688  -0.23768273  0.22460268 -0.30013454
 -0.03231576 -0.7889492   0.16028072  0.20370243  0.15304135 -0.14899838
 -0.06315418  0.04407186 -0.29618463 -0.24099734 -0.36468482  0.11349827
  0.3915817  -0.08166348  0.2008792  -0.37373626 -0.2074659   0.59482634
  0.04226679 -0.265494   -0.11061666 -0.6183328   0.01626828 -0.3350718
 -0.17601687  0.0913073   0.33352104 -0.04267952 -0.30761826 -0.07609038
  0.22903898  0.13915269  0.1366647  -0.39516234  0.176312    0.07014648
 -0.2823503   0.19390397  0.12158027  0.06718642 -0.39296687  0.20603621
  0.0046577   0.03224428  0.06036499 -0.07556236 -0.3477135   0.4996018
  0.23047298  0.22090316 -0.50321203  0.43549585 -0.34436253  0.13074291
  0.45773333 -0.0660858   0.45594883  0.20129168 -0.05537509 -0.06021781
 -0.2861507   0.10972521 -0.35945418  0.0060569  -0.31006125  0.5169938
 -0.14611544 -0.0714938   0.14786112  0.44559637  0.37836188  0.01449512
  0.533044    0.40182614  0.05548322  0.03236295  0.64672065  0.3125734
  0.20377049 -0.34811443  0.08488554  0.00604978]"
raudhajn,2024-05-05,moist skintific the bestt bgttt secinta itu buat kulitku calming pori pori mengecil dan cerahan udh hampir  tahun selalu setia sampai restock sebelum habis penyelamat kulitku waktu lagi bandel bandelnya plisss skintific aku tunggu gebrakan lainnya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"['moist', 'skintific', 'the', 'bestt', 'bgttt', 'secinta', 'buat', 'kulitku', 'calming', 'pori', 'pori', 'mengecil', 'cerahan', 'udh', 'hampir', 'tahun', 'selalu', 'setia', 'restock', 'habis', 'penyelamat', 'kulitku', 'waktu', 'bandel', 'bandelnya', 'plisss', 'skintific', 'aku', 'tunggu', 'gebrakan', 'lainnya']",0.4019,Positive,positif,"[-0.20937616  0.32856783 -0.05561874 -0.03292191  0.11159378 -0.47925732
  0.26033744  0.80067235 -0.32862413 -0.23634286 -0.11450582 -0.5310505
 -0.05809272  0.09748285  0.04659711 -0.21361391  0.19756193 -0.26781127
 -0.02447875 -0.71071565  0.14317237  0.17871949  0.14055768 -0.1361016
 -0.05679866  0.04039965 -0.26619422 -0.20684403 -0.33148465  0.09905539
  0.34681702 -0.06760386  0.18210594 -0.32381135 -0.18060741  0.5278008
  0.03748754 -0.24319077 -0.10375775 -0.55131423  0.01377674 -0.29050308
 -0.16024202  0.08144905  0.29965875 -0.04060514 -0.27457458 -0.06924955
  0.20623714  0.12569942  0.1193777  -0.3518331   0.15658252  0.06688873
 -0.2480366   0.17162675  0.1094135   0.05926908 -0.34582454  0.18869247
 -0.00336736  0.02771272  0.0595113  -0.06423623 -0.31750685  0.4521685
  0.19809213  0.19121198 -0.45324174  0.38782337 -0.30960134  0.12158539
  0.41208866 -0.05875411  0.40627408  0.17808685 -0.04813283 -0.06227652
 -0.2594175   0.0940082  -0.32512715  0.01080415 -0.27334648  0.4685008
 -0.13325192 -0.05609385  0.13699962  0.40129235  0.33973548  0.01255134
  0.47272328  0.35505286  0.04580892  0.02860996  0.5813392   0.278951
  0.17915213 -0.31436753  0.08367611  0.01302717]"
nadildul,2024-05-05,packaging nya bagus teksturnya nyaman buat kulit acne prone skin kayak aku lembut dan kalo pas pagi kayak kenyal kenyal gitu muka nya suka banget deh sama produknya dan harganya lumayan affordalbe untuk mahasiswa kayak aku buat beli  bulan sekali masih oke,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"['packaging', 'nya', 'bagus', 'teksturnya', 'nyaman', 'buat', 'kulit', 'acne', 'prone', 'skin', 'kayak', 'aku', 'lembut', 'kalo', 'pas', 'pagi', 'kayak', 'kenyal', 'kenyal', 'gitu', 'muka', 'nya', 'suka', 'banget', 'deh', 'sama', 'produknya', 'harganya', 'lumayan', 'affordalbe', 'mahasiswa', 'kayak', 'aku', 'buat', 'beli', 'bulan', 'sekali', 'oke']",0.0,Neutral,netral,"[-3.42842817e-01  5.61647892e-01 -1.21871509e-01 -6.00009672e-02
  1.91404194e-01 -7.80777097e-01  4.37365294e-01  1.31794024e+00
 -5.38820088e-01 -3.78616691e-01 -1.84606969e-01 -8.85784447e-01
 -9.42026153e-02  1.58285856e-01  8.90714973e-02 -3.61850828e-01
  3.41012925e-01 -4.43679214e-01 -6.06049746e-02 -1.17059827e+00
  2.42602795e-01  3.09598029e-01  2.24641904e-01 -2.27317154e-01
 -8.59075189e-02  6.37994707e-02 -4.41675395e-01 -3.73967826e-01
 -5.36446810e-01  1.57179862e-01  5.82797945e-01 -1.32366359e-01
  3.06080580e-01 -5.77942491e-01 -3.07451367e-01  8.95263553e-01
  5.84563948e-02 -3.81862551e-01 -1.59936368e-01 -9.20888007e-01
  3.12810205e-02 -5.09194255e-01 -2.59327978e-01  1.33135170e-01
  4.99249399e-01 -5.68601638e-02 -4.68477547e-01 -9.88333151e-02
  3.27745765e-01  2.01503366e-01  2.07612336e-01 -5.91170073e-01
  2.67856777e-01  1.04488924e-01 -4.29082513e-01  2.97294885e-01
  1.85360417e-01  1.11542486e-01 -5.88731945e-01  3.11782688e-01
  1.09842448e-02  4.55056652e-02  9.70363021e-02 -1.14589103e-01
 -5.11400759e-01  7.47767031e-01  3.40793699e-01  3.50152701e-01
 -7.43946016e-01  6.45839155e-01 -5.19425631e-01  2.05338940e-01
  6.87805474e-01 -9.80766639e-02  6.84783757e-01  2.91415513e-01
 -9.07793790e-02 -8.76560211e-02 -4.16430295e-01  1.62432373e-01
 -5.49311876e-01  6.31317124e-03 -4.68644798e-01  7.60496736e-01
 -2.16170609e-01 -1.12132452e-01  2.27415130e-01  6.47788823e-01
  5.58519065e-01  3.17549556e-02  7.87859678e-01  6.13689780e-01
  8.74788240e-02  4.04958352e-02  9.67390358e-01  4.60530341e-01
  3.05546254e-01 -5.06845534e-01  1.24724008e-01 -1.22420269e-03]"
sitisolehah487,2024-05-05,menurut akusih bagus banget yaa bisa bener bener melembabkan di tipe kulit aku yg kering ini sekaligus bisa meembantu untuk mencerahkan kulit loh kemasannya pun bagus elegan ga norak bagus deh yuu buat kalian ayo dicoba mositurizer dari skintific inii gasssss,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"['akusih', 'bagus', 'banget', 'yaa', 'bener', 'bener', 'melembabkan', 'tipe', 'kulit', 'aku', 'yg', 'kering', 'sekaligus', 'meembantu', 'mencerahkan', 'kulit', 'loh', 'kemasannya', 'bagus', 'elegan', 'ga', 'norak', 'bagus', 'deh', 'yuu', 'buat', 'kalian', 'ayo', 'dicoba', 'mositurizer', 'skintific', 'inii', 'gasssss']",0.0,Neutral,netral,"[-0.24625061  0.42175698 -0.0847381  -0.03717331  0.1408116  -0.59108806
  0.3299253   0.98558426 -0.40042362 -0.28446832 -0.13593735 -0.66107
 -0.0730864   0.11997671  0.06773388 -0.26375833  0.2588092  -0.32268286
 -0.04641681 -0.8788615   0.1814188   0.23299472  0.17607424 -0.16857536
 -0.06085628  0.05908727 -0.32938144 -0.27474824 -0.3929607   0.1251496
  0.4426648  -0.1052874   0.23126572 -0.43784308 -0.2233577   0.6736444
  0.05072618 -0.2903083  -0.12440537 -0.6925911   0.02636269 -0.38502103
 -0.20420198  0.09583826  0.37622908 -0.03502452 -0.3501688  -0.07715137
  0.24872515  0.15095076  0.15554455 -0.44447988  0.1958364   0.07289416
 -0.31818682  0.22495098  0.14134412  0.0806242  -0.4444467   0.22943737
 -0.01347496  0.02545002  0.07959732 -0.08249574 -0.38446283  0.56926966
  0.25596964  0.26474985 -0.56603104  0.4927909  -0.39288473  0.15477592
  0.517139   -0.0665006   0.5133562   0.21347493 -0.06529311 -0.06962182
 -0.31456143  0.1275374  -0.4284107   0.00670853 -0.34540287  0.577257
 -0.17207427 -0.08853069  0.17406656  0.47795117  0.41687614  0.02040745
  0.58846176  0.45842788  0.06332739  0.02686454  0.72674334  0.33952883
  0.23476052 -0.3693335   0.08500762  0.00327493]"
salsashlh,2024-05-05,menurut akusih bagus banget yaa bisa bener bener melembabkan di tipe kulit aku yg kering ini sekaligus bisa meembantu untuk mencerahkan kulit loh kemasannya pun bagus elegan ga norak bagus deh yuu buat kalian ayo dicoba mositurizer dari skintific inii gasssss,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"['akusih', 'bagus', 'banget', 'yaa', 'bener', 'bener', 'melembabkan', 'tipe', 'kulit', 'aku', 'yg', 'kering', 'sekaligus', 'meembantu', 'mencerahkan', 'kulit', 'loh', 'kemasannya', 'bagus', 'elegan', 'ga', 'norak', 'bagus', 'deh', 'yuu', 'buat', 'kalian', 'ayo', 'dicoba', 'mositurizer', 'skintific', 'inii', 'gasssss']",0.0,Neutral,netral,"[-0.24625061  0.42175698 -0.0847381  -0.03717331  0.1408116  -0.59108806
  0.3299253   0.98558426 -0.40042362 -0.28446832 -0.13593735 -0.66107
 -0.0730864   0.11997671  0.06773388 -0.26375833  0.2588092  -0.32268286
 -0.04641681 -0.8788615   0.1814188   0.23299472  0.17607424 -0.16857536
 -0.06085628  0.05908727 -0.32938144 -0.27474824 -0.3929607   0.1251496
  0.4426648  -0.1052874   0.23126572 -0.43784308 -0.2233577   0.6736444
  0.05072618 -0.2903083  -0.12440537 -0.6925911   0.02636269 -0.38502103
 -0.20420198  0.09583826  0.37622908 -0.03502452 -0.3501688  -0.07715137
  0.24872515  0.15095076  0.15554455 -0.44447988  0.1958364   0.07289416
 -0.31818682  0.22495098  0.14134412  0.0806242  -0.4444467   0.22943737
 -0.01347496  0.02545002  0.07959732 -0.08249574 -0.38446283  0.56926966
  0.25596964  0.26474985 -0.56603104  0.4927909  -0.39288473  0.15477592
  0.517139   -0.0665006   0.5133562   0.21347493 -0.06529311 -0.06962182
 -0.31456143  0.1275374  -0.4284107   0.00670853 -0.34540287  0.577257
 -0.17207427 -0.08853069  0.17406656  0.47795117  0.41687614  0.02040745
  0.58846176  0.45842788  0.06332739  0.02686454  0.72674334  0.33952883
  0.23476052 -0.3693335   0.08500762  0.00327493]"
Lusiana008,2024-05-05,bagus enak dipakai cepat meresap dapet memperbaiki skin barrier tidak ada efek samping memperburuk keadaan kulit justru dapat memperbaiki skin barrier secara perlahan lahan tetapi pasti mendapatkan hasil yang maksimal cukup memuaskan,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"['bagus', 'enak', 'dipakai', 'cepat', 'meresap', 'dapet', 'memperbaiki', 'skin', 'barrier', 'efek', 'samping', 'memperburuk', 'keadaan', 'kulit', 'justru', 'memperbaiki', 'skin', 'barrier', 'perlahan', 'lahan', 'mendapatkan', 'hasil', 'maksimal', 'cukup', 'memuaskan']",-0.25,Negative,negatif,"[-2.4840125e-01  4.4304857e-01 -8.9960963e-02 -4.0553756e-02
  1.4022259e-01 -5.6862831e-01  3.4084201e-01  9.2168176e-01
 -3.8392657e-01 -2.6639694e-01 -1.2891199e-01 -6.5805209e-01
 -6.3344397e-02  1.0377164e-01  7.7361517e-02 -2.5828984e-01
  2.4334085e-01 -2.9735127e-01 -5.8855787e-02 -8.3378565e-01
  1.6540711e-01  2.2979333e-01  1.7181644e-01 -1.7216729e-01
 -3.6040217e-02  6.5477751e-02 -3.4016785e-01 -2.9060537e-01
 -3.5972872e-01  9.5817022e-02  4.3271416e-01 -1.0598538e-01
  2.3474964e-01 -4.2670155e-01 -2.0357418e-01  6.6560674e-01
  4.9181007e-02 -2.6129529e-01 -1.0296011e-01 -6.7219627e-01
  5.7200380e-02 -3.9084080e-01 -1.9078028e-01  7.5885236e-02
  3.4597695e-01 -3.1277686e-02 -3.4234631e-01 -5.8203362e-02
  2.2234167e-01  1.2591808e-01  1.4439096e-01 -4.2627999e-01
  2.1035467e-01  8.3548203e-02 -3.0572262e-01  2.4238382e-01
  1.5293567e-01  9.1969945e-02 -4.3397698e-01  2.3665000e-01
 -3.0985143e-02 -5.5375829e-04  1.0729125e-01 -7.4831508e-02
 -3.4737578e-01  5.4845679e-01  2.3061745e-01  2.7567589e-01
 -5.5056244e-01  4.7977093e-01 -4.0783542e-01  1.6727722e-01
  4.9954322e-01 -6.1729647e-02  4.9925596e-01  1.9128485e-01
 -1.0242238e-01 -8.1521444e-02 -2.7457657e-01  1.1254963e-01
 -4.3988204e-01  1.3060885e-02 -3.2118222e-01  5.3300154e-01
 -1.8216036e-01 -7.8949019e-02  1.8258862e-01  4.3441999e-01
  4.0023547e-01  3.0258309e-02  5.4645586e-01  4.4760135e-01
  5.0210871e-02 -4.7988803e-03  7.1281296e-01  2.9720077e-01
  2.1450882e-01 -3.4166473e-01  8.0950953e-02 -6.5439385e-03]"
agny_vardha,2024-05-05,moisturizer skintific emg udah terkenal baguss bgt karena teksturnya yang ringan di muka dan mudah menyerap ke kulit pokonya kalo abis pake moisturizer ini kulit aku lebih lembab dan kenyal suka bgtt dan bikin skin barrier aku jadi lebih bagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['moisturizer', 'skintific', 'emg', 'udah', 'terkenal', 'baguss', 'bgt', 'teksturnya', 'ringan', 'muka', 'mudah', 'menyerap', 'kulit', 'pokonya', 'kalo', 'abis', 'pake', 'moisturizer', 'kulit', 'aku', 'lebih', 'lembab', 'kenyal', 'suka', 'bgtt', 'bikin', 'skin', 'barrier', 'aku', 'jadi', 'lebih', 'bagus']",-0.128,Negative,negatif,"[-0.36625004  0.61044425 -0.13162269 -0.06191471  0.19792666 -0.83409595
  0.47603735  1.3961583  -0.5794849  -0.40152276 -0.19643837 -0.9561999
 -0.09661183  0.16525784  0.09644608 -0.3861057   0.3730331  -0.46911478
 -0.07814953 -1.2461984   0.2612387   0.32958132  0.24198397 -0.24240053
 -0.08206915  0.06833219 -0.47992268 -0.40394777 -0.5613217   0.16612554
  0.6188579  -0.14681256  0.33393833 -0.63405764 -0.32240814  0.9597851
  0.06606466 -0.39590555 -0.1598512  -0.98197955  0.0461864  -0.556238
 -0.2750009   0.14031874  0.52987564 -0.05375258 -0.5043986  -0.10002068
  0.34078294  0.2045689   0.22119173 -0.6333772   0.29452577  0.11394273
 -0.4553633   0.33209595  0.20873025  0.13373841 -0.6311537   0.3491148
 -0.00250222  0.03985205  0.10993878 -0.1208693  -0.52878404  0.7998855
  0.3588853   0.39138675 -0.78294075  0.684464   -0.56448126  0.22467192
  0.74068046 -0.10570944  0.73186374  0.30740952 -0.11236216 -0.09914727
 -0.42590263  0.17719369 -0.60056746  0.00805632 -0.49440917  0.8030988
 -0.23407862 -0.12176634  0.24637571  0.6807822   0.59875864  0.04103414
  0.8370487   0.6642556   0.08574238  0.02611273  1.0331377   0.47311187
  0.32607788 -0.5265523   0.13063605 -0.00857273]"
